230	50	3	5
0.463996	0.008481	0.260609	0.241510	-0.108951	-0.317526	-0.160173	-0.298997	0.006254	0.203491	0.054863	-0.227396	-0.278570	-0.232849	0.111630	-0.300213	-0.381774	0.182448	-0.084068	-0.030962	-0.147546	-0.191945	-0.050138	0.094157	0.151261	0.581909	0.258598	-0.203151	0.007948	-0.060177	0.123755	-0.124629	-0.157405	-0.293368	-0.085995	-0.040336	-0.207072	-0.243540	-0.035095	-0.008132	-0.000717	0.082928	-0.155740	0.078668	0.155259	-0.284545	0.272778	0.217705	0.021904	-0.301304	0.223982	0.021101	0.139460	-0.111092	0.074725	-0.089367	0.050313	0.057522	-0.062061	0.155073	0.102332	-0.042270	0.148169	-0.167458	-0.129680	0.019656	0.032025	0.034424	-0.184963	0.150185	-0.003297	0.016116	0.089545	-0.140065	0.063565	0.137767	0.123568	-0.174382	-0.102069	0.047360	0.030602	-0.003094	0.023453	-0.098191	-0.064342	-0.041784	0.166158	-0.049950	0.153209	-0.126701	-0.126887	-0.029669	-0.193580	-0.197956	-0.030351	0.109845	0.013496	-0.153006	-0.138317	-0.018243	0.119378	-0.088521	0.075063	-0.083098	0.060817	0.006691	0.232279	-0.017491	0.089515	-0.082299	0.185557	0.018700	0.186960	0.024142	0.032234	0.007228	-0.040412	0.017234	0.064506	0.033858	-0.107917	0.240758	-0.078467	-0.141281	-0.187192	-0.041211	0.054738	0.054751	-0.147974	-0.097551	0.094538	-0.119064	-0.015142	-0.018033	0.239038	0.063854	-0.120419	0.059545	0.221024	-0.010567	0.070891	-0.039096	-0.101893	-0.043167	-0.099226	0.055010	0.119888	0.040415	-0.165378	-0.017067	0.172977	-0.165224	0.101496	-0.232661	0.125776	0.153665	0.135700	-0.009590	-0.194622	-0.091316	-0.001765	-0.107623	0.030011	-0.142344	0.050049	0.294145	-0.121583	0.002361	0.258011	-0.258188	-0.173755	-0.069802	-0.155591	-0.078835	0.016602	0.120411	-0.119073	-0.278051	-0.210814	0.129352	-0.546062
0.343551	0.069077	0.184508	0.071347	-0.083715	-0.232443	-0.175873	-0.227390	-0.123143	0.182572	0.225501	-0.104811	-0.146688	-0.150751	0.072007	0.063503	-0.306446	-0.060241	0.049275	0.247083	-0.046328	-0.242341	0.211172	0.005227	-0.056774	0.333199	0.106637	0.088694	0.251324	0.158591	-0.037565	-0.079174	0.027376	-0.321174	0.116104	0.078069	0.145146	0.003059	0.044938	0.036757	-0.060607	0.132467	-0.103720	0.113275	0.291039	-0.082429	-0.088707	-0.041945	0.203592	-0.444134	0.174068	-0.106141	0.002806	-0.135362	0.171378	-0.061746	0.078102	0.083816	-0.052155	0.069450	-0.053030	-0.124023	0.003939	0.091382	-0.203742	-0.137706	0.003410	-0.095012	-0.004391	0.171005	0.182027	-0.165258	0.136504	-0.124955	0.149917	0.077516	0.014854	-0.070800	-0.037013	0.035230	0.040253	-0.012514	0.041527	-0.177306	0.055643	-0.136045	0.081796	-0.174494	0.072898	0.001396	0.138281	-0.170337	0.055544	-0.037679	-0.044125	-0.124763	-0.080628	0.053860	-0.108805	-0.006084	0.214330	0.110075	0.016328	-0.139734	0.154812	0.031489	-0.104823	0.150092	0.072414	0.080317	-0.095150	0.144372	-0.095558	0.026275	-0.005810	-0.174011	-0.025237	-0.124916	-0.054897	-0.000998	0.033572	-0.148469	0.208377	0.091323	-0.172226	0.057335	0.138971	0.164466	0.094553	0.045563	0.245898	0.040607	0.025004	0.087784	0.141597	0.084594	-0.236323	0.131510	0.064092	0.123851	0.006034	0.128639	-0.148422	0.091564	-0.072638	-0.150654	0.089872	-0.010327	-0.031571	-0.008595	0.013727	0.023136	-0.044315	0.068768	-0.049922	0.126322	-0.160603	-0.104955	0.029536	-0.225360	-0.092711	0.149257	-0.092170	0.115462	0.001491	0.184983	-0.130338	0.131198	0.091768	-0.057162	0.133762	-0.051769	-0.144600	-0.087500	-0.177498	-0.080958	-0.070855	-0.152418	-0.077552	0.168157	-0.362116
0.182220	-0.041827	0.151236	0.133206	0.031343	0.139282	0.077266	-0.057175	-0.098394	0.093989	0.051765	0.070996	0.034813	-0.112330	-0.081252	0.113571	-0.131128	0.059917	0.072687	0.074267	-0.061473	-0.139796	0.120809	0.012937	-0.141575	-0.102022	-0.135590	-0.195783	0.040512	0.062201	0.117906	-0.154320	-0.013931	-0.143609	-0.109973	-0.162072	0.097032	0.035295	0.019084	-0.041701	-0.072654	0.064251	0.010683	0.096062	0.167931	0.005041	-0.177862	0.073000	-0.080552	0.009752	0.178628	0.162525	0.190390	0.129987	0.016870	-0.124050	0.012013	-0.074422	-0.033938	-0.007425	-0.228659	-0.072960	-0.105987	0.039699	0.067513	-0.100753	-0.137481	0.015322	-0.066356	-0.070178	0.156645	0.124014	0.095939	-0.089730	0.102647	0.049371	-0.038557	-0.219239	0.207485	0.059989	0.086795	-0.092551	-0.224874	0.080787	0.185170	-0.129905	0.108169	-0.163777	-0.113423	0.174867	-0.122838	0.069332	-0.112551	0.163002	-0.207523	-0.143795	0.228768	-0.044653	0.040808	-0.028534	0.033874	0.178350	-0.119471	0.056092	0.179207	-0.105433	-0.068351	0.064658	0.014711	0.053769	0.072502	-0.120153	0.038107	0.111608	0.077221	-0.000413	-0.274090	-0.136888	-0.205742	0.185155	0.066400	-0.093534	-0.012403	-0.092350	-0.110030	0.193071	0.100341	-0.105131	0.113485	0.222573	0.058196	-0.139152	0.069678	0.164201	-0.072424	-0.135119	0.091422	0.045405	-0.189270	-0.072060	-0.141448	0.257847	-0.016063	0.202155	-0.008041	0.047958	-0.028501	-0.055434	-0.152076	0.137101	0.045080	0.013515	0.189754	0.168643	-0.014036	0.065158	-0.023071	0.116418	0.130466	0.228402	0.070658	-0.045192	0.163867	0.020954	0.056714	0.068770	0.004246	0.059616	0.099669	-0.127810	0.061997	0.055275	0.091400	0.121015	-0.076924	0.155984	0.087837	0.104736	-0.042555	0.156943	-0.260182
0.119367	-0.158782	0.082994	0.035583	-0.135087	0.055227	-0.266470	0.135609	-0.057172	0.063231	0.114741	0.019976	-0.163143	-0.096745	-0.009551	0.104736	-0.123186	-0.067004	-0.003252	-0.030835	0.003401	-0.265653	0.005342	-0.100597	0.157373	0.067405	-0.056589	-0.171959	-0.084152	-0.147545	0.151253	-0.084922	-0.065813	-0.176713	-0.024713	-0.060764	-0.119326	-0.080194	-0.081571	0.170643	0.041809	-0.050729	0.129436	-0.222535	0.228189	-0.133097	-0.040838	0.023329	0.253146	-0.027517	0.141955	-0.091149	-0.072146	0.131236	0.087441	0.054454	-0.117597	-0.004281	-0.040452	0.162991	0.188793	0.152099	0.082520	0.125820	-0.259982	-0.097549	-0.167931	-0.093563	-0.035238	0.048005	-0.164451	-0.019005	-0.028225	0.082361	0.040835	-0.033390	-0.059819	-0.234542	0.163920	0.107375	-0.082002	0.131935	0.087003	-0.003654	-0.090442	-0.083734	0.082215	-0.006506	0.103588	-0.019329	-0.078114	0.080208	0.113434	-0.167887	0.244642	0.114374	0.102266	-0.028360	-0.024701	0.176963	0.128431	-0.152012	0.142423	-0.138209	-0.235914	0.034507	-0.236291	0.069986	0.260893	0.133429	0.226243	0.156735	0.077165	0.054243	0.077197	0.042475	0.059164	-0.104771	-0.150776	0.020049	0.031809	-0.223975	-0.229516	0.243145	0.019338	-0.042925	-0.016583	0.044701	0.056476	0.176935	-0.163137	-0.013403	-0.061443	-0.069448	-0.250304	-0.018434	0.071284	-0.024287	0.195338	-0.228234	-0.020308	-0.125354	-0.121142	-0.052651	0.099044	-0.013626	0.077665	-0.222789	0.139398	-0.066618	-0.093880	-0.060714	0.235266	0.172043	-0.135620	-0.108705	-0.112975	-0.187307	-0.125448	-0.027215	-0.084400	0.095696	0.084834	-0.175423	0.099413	0.029837	-0.002637	-0.012549	-0.161269	0.159107	0.082513	-0.091848	-0.136886	-0.018431	0.142110	0.117943	0.183177	0.081298	0.127156	-0.073555	-0.212610
-0.046720	0.117378	-0.123419	0.146553	0.037056	0.127651	-0.028207	0.011236	0.067937	0.052731	0.028794	-0.042896	-0.136374	0.157938	-0.113799	-0.002645	-0.167843	-0.149377	0.130406	0.139372	0.085015	0.121513	0.113491	-0.179043	-0.030897	-0.135089	0.071937	-0.196681	-0.029755	-0.083152	-0.135854	-0.005919	-0.119558	-0.029654	0.006510	-0.174088	-0.163612	0.102091	0.174406	-0.082467	0.007238	0.070843	-0.111597	0.037208	0.145975	-0.150208	0.069806	-0.142900	-0.050234	-0.167052	-0.137902	0.081745	-0.072040	0.074536	-0.037107	-0.020770	0.051817	-0.077911	0.138851	0.192770	-0.175347	0.058404	0.185610	-0.105933	-0.040673	0.085896	-0.178898	0.133386	-0.123613	-0.090117	-0.143986	0.176779	0.146720	-0.146889	0.147925	0.104773	0.108129	-0.006109	-0.177435	0.125041	0.096616	-0.018671	-0.145674	0.161170	0.175606	-0.168314	0.028676	0.063752	-0.106168	-0.158163	-0.200315	0.198015	-0.007998	-0.097888	-0.165934	-0.003865	0.019174	0.104078	0.072677	-0.092781	-0.011123	-0.182576	-0.185825	-0.172652	-0.051151	-0.049274	0.112291	0.164890	0.105160	0.011240	0.027834	0.148798	-0.000801	-0.164941	-0.078111	-0.101098	0.135179	0.019326	0.052816	-0.077929	0.046625	0.161190	0.141044	-0.201359	0.040549	-0.102146	0.096728	-0.116191	-0.063269	0.059050	-0.114493	-0.011759	0.047265	0.079994	-0.073225	-0.029705	-0.007615	-0.117241	-0.063235	0.162761	-0.173068	0.031699	0.036384	-0.083608	-0.102470	0.094177	0.038070	0.000210	0.145938	0.103443	0.149990	-0.067508	-0.116803	0.133575	-0.108043	-0.130503	0.078670	0.070548	0.002770	0.009954	0.079248	0.124327	0.089511	0.112429	-0.040491	-0.120572	-0.174775	0.056387	0.083553	0.085971	-0.123192	0.011411	-0.200661	0.043953	0.033404	0.076968	0.118161	0.154703	-0.060534	-0.159087	0.030569
-0.246947	0.269855	0.104987	0.335125	0.176765	-0.062752	-0.178777	0.086111	0.278093	0.070250	0.210680	-0.063112	0.052516	-0.098500	0.055408	-0.040534	-0.351074	0.493325	-0.404374	0.414951	0.157665	-0.155097	-0.181140	-0.131183	-0.370865	-0.187473	0.448012	0.069700	0.157816	0.391322	0.201611	-0.090182	-0.032377	0.482504	0.455097	0.015447	0.210303	-0.165483	0.513973	-0.077151	0.121813	0.256846	0.052087	-0.045828	-0.413066	-0.183037	0.334207	0.277571	-0.151060	-0.076116	0.013729	0.091590	0.105581	-0.149415	0.053720	0.147541	0.043206	0.066065	0.048604	-0.213271	0.077794	-0.062753	-0.018356	0.235827	0.178472	0.041104	0.060261	0.007232	-0.072380	0.091598	-0.009715	0.303025	-0.233488	0.009857	0.133737	-0.255788	-0.052543	0.013708	0.140708	0.076365	-0.021418	0.167700	-0.257846	-0.075339	-0.058618	-0.314713	0.188930	-0.100901	0.080567	0.064452	0.114778	-0.165448	0.023307	0.169272	-0.118562	-0.072972	-0.067633	-0.058544	0.036660	0.037908	0.189369	0.075447	-0.036370	-0.250392	0.062317	0.088534	0.030005	-0.038231	-0.067888	0.025014	0.125011	-0.110817	0.007216	0.128280	-0.171881	-0.170615	-0.020874	-0.079937	-0.108900	0.067727	-0.006504	-0.136568	0.098907	-0.096554	-0.252911	-0.034913	0.231024	0.181257	-0.051417	-0.010559	0.061603	0.052707	0.013083	0.118759	0.088205	-0.077283	0.211973	-0.104810	0.084892	0.016170	-0.183447	0.215610	0.090323	-0.011136	-0.039932	-0.023663	0.015938	-0.068724	-0.218529	-0.051762	0.268603	-0.229117	0.332007	0.202024	-0.138349	0.331271	0.062101	0.122495	0.029056	-0.036046	0.179803	-0.060912	0.015063	0.121632	-0.145752	-0.034812	0.281245	0.187331	-0.377206	0.062932	0.126072	-0.017617	-0.037248	0.086851	0.110789	0.115232	0.066138	0.038456	-0.139264	-0.027024	-0.881514
-0.129258	-0.058160	0.156135	0.108745	-0.042755	0.097394	-0.231811	0.054343	-0.115845	0.155166	-0.206431	0.142754	-0.048687	0.102065	0.048488	0.229500	-0.278103	0.079248	-0.220462	0.256152	-0.102946	0.028851	-0.155124	0.066414	0.234328	0.124538	-0.017616	0.089877	0.188386	0.161064	0.419640	0.066598	0.127431	0.233086	0.057940	0.180033	0.147697	-0.053083	0.081941	0.077455	-0.109130	-0.209898	-0.085978	0.116368	0.136450	0.252913	0.084957	-0.044627	-0.039154	0.070869	0.110552	0.131314	0.230612	0.197049	0.037976	-0.145387	-0.136176	-0.055148	-0.110719	0.084477	-0.073716	-0.236200	-0.164948	0.122678	-0.108168	-0.230716	-0.279066	0.154848	-0.319760	0.103303	-0.048446	-0.101212	-0.159619	-0.018649	-0.375103	-0.029450	0.211503	0.028348	-0.069771	0.089527	0.099416	-0.036300	0.024498	0.120104	0.236308	-0.211586	0.206236	-0.137251	0.224428	-0.038778	0.131667	0.132229	0.032854	0.093624	-0.034046	-0.215610	0.023299	0.171536	0.189472	-0.161487	0.146285	0.107994	0.071107	-0.004011	0.178498	0.031949	-0.119937	-0.054945	0.115389	-0.152642	0.076653	-0.095868	0.059988	0.068954	0.079514	-0.161145	-0.003603	-0.170122	0.069614	-0.085592	0.150545	0.180490	-0.151206	-0.038818	0.045464	-0.182192	-0.023199	0.187345	-0.034698	-0.228845	0.249455	0.003279	0.167422	-0.153032	-0.055665	0.022880	0.186359	0.112118	0.102695	0.072887	-0.064828	0.021822	-0.080450	0.047505	-0.170505	0.078954	-0.112748	-0.014958	-0.087581	-0.146321	0.282564	0.109935	0.103206	-0.032153	0.169449	-0.033958	-0.161524	0.136188	0.133642	-0.059292	0.079326	-0.191501	-0.169912	0.005604	0.178767	0.227623	-0.189853	-0.207730	-0.085285	0.110672	-0.113547	-0.035930	0.094036	0.110656	-0.055029	0.119495	-0.066156	-0.133008	-0.114315	0.202485	-0.359318
0.014360	-0.148554	0.189708	0.050154	0.033433	-0.029499	-0.007168	-0.112982	0.146686	0.167957	0.015629	-0.030181	-0.124473	0.037144	-0.094273	-0.050695	-0.223101	0.072149	0.069661	-0.179411	-0.187449	-0.023360	-0.066962	0.172845	-0.167264	0.092063	-0.029985	0.081376	-0.164740	-0.009508	0.064920	0.045320	-0.029947	-0.032774	0.143463	-0.078896	0.047015	0.104247	0.022665	0.017162	0.123578	-0.167376	-0.170294	-0.013160	-0.039300	-0.068776	0.068452	-0.196966	0.096431	-0.087783	0.102849	-0.089330	0.027102	0.067449	-0.067450	-0.139501	-0.078708	-0.213285	-0.062565	-0.021344	0.180256	-0.137623	0.073919	-0.147855	-0.200677	-0.171361	-0.001818	-0.213483	0.065326	0.038474	-0.093713	-0.103350	0.068837	0.064927	0.100585	0.009402	0.118874	-0.002370	-0.003713	0.061502	0.163577	0.030581	0.144888	-0.106013	-0.205900	-0.088059	-0.114557	-0.116164	-0.234160	-0.108016	-0.060868	0.075707	-0.169170	0.006854	-0.121538	0.136524	-0.024039	-0.150987	0.094156	-0.027058	0.152628	0.063663	0.158614	-0.054689	0.074569	-0.105061	-0.270566	-0.085230	0.173400	0.030307	0.032669	0.035067	0.153196	0.022425	-0.105751	0.033225	-0.185351	0.220438	0.019917	-0.110701	-0.159469	-0.212513	-0.002079	-0.158899	-0.085026	-0.021066	-0.041570	0.163151	0.029575	0.170593	0.117047	0.010866	-0.164794	-0.043111	-0.098646	-0.039921	-0.115727	0.049049	0.072926	0.027444	0.098685	-0.239414	-0.094540	-0.140746	-0.095817	-0.169414	-0.169873	-0.187299	0.208312	0.092788	0.006955	-0.100040	0.139419	-0.100383	0.033546	-0.123355	0.081891	-0.011779	0.024024	0.153926	-0.093176	-0.076214	0.077005	-0.050682	0.014086	0.105590	-0.032050	0.034543	0.116934	-0.172228	0.012086	0.130311	-0.133293	0.067749	-0.050215	0.204057	0.081120	-0.178585	-0.122239	-0.021060	-0.137374
0.011587	0.126135	0.041294	-0.161702	0.148513	0.220345	-0.136022	0.006518	-0.112976	-0.072649	-0.173416	-0.138685	-0.150356	-0.161217	0.026121	-0.178531	0.032288	-0.017487	-0.030483	-0.013890	0.107167	-0.146227	0.145898	-0.190052	-0.016077	0.085662	-0.108588	0.111672	-0.013148	0.156526	0.218259	-0.171324	0.090943	0.015047	-0.142491	-0.118386	0.088475	0.087450	0.004490	-0.047329	-0.062780	0.197308	-0.012248	0.202281	-0.014567	0.119749	-0.052827	-0.213935	0.077008	-0.099121	0.059730	0.179974	-0.046714	-0.111437	-0.152958	0.116504	-0.003286	-0.033127	0.141197	0.166747	0.191290	-0.033520	-0.085350	0.006974	0.182491	-0.061624	-0.053847	0.043624	-0.135112	0.096298	-0.025164	-0.042445	0.002160	0.087704	0.089325	-0.030392	-0.092991	0.155324	0.162339	0.188626	0.098770	-0.016356	0.155174	-0.048873	0.131112	0.105951	0.144790	-0.018755	-0.010650	0.126315	0.124072	-0.131311	-0.120799	0.180787	-0.066559	-0.015943	0.104737	0.075476	-0.139136	-0.112745	0.036420	0.026102	0.212790	0.092380	-0.002415	-0.157016	-0.248332	-0.130990	-0.071023	0.064498	0.075819	-0.224425	-0.070579	0.069570	-0.028789	-0.206809	-0.183134	0.046517	0.096848	-0.133341	-0.068466	-0.027330	-0.083844	0.114077	-0.086024	0.279771	0.026223	-0.149183	0.152915	0.093860	0.071538	-0.157931	-0.311576	-0.288137	-0.096883	-0.137221	-0.255393	-0.380069	-0.099315	0.028328	-0.044033	0.209652	-0.024777	0.094264	0.062270	0.203978	0.078587	-0.115883	-0.086980	-0.385361	0.002700	0.148912	-0.029413	-0.085902	-0.071751	0.134532	0.042437	-0.106361	0.076039	0.146128	0.215380	-0.246075	-0.076082	-0.080663	0.012754	0.095819	-0.081253	-0.177868	-0.214289	-0.200131	0.183592	-0.186965	0.073970	-0.099222	-0.042840	0.254394	-0.052527	-0.104937	0.221074	0.045221	-0.362289
-0.037597	0.013921	-0.111653	0.081151	-0.170911	0.137700	0.039768	-0.068643	-0.140013	0.151642	0.119163	0.135628	0.064676	0.071063	0.119477	0.195351	0.035815	0.065009	0.089317	0.075942	0.097656	0.095275	0.160982	0.107965	-0.148228	0.133605	0.155128	0.176881	-0.062066	0.123438	0.171035	0.078741	0.021310	-0.067162	-0.151504	0.101081	0.065195	0.064964	-0.031770	-0.070877	-0.113975	-0.135886	-0.175165	0.082104	-0.143246	-0.138718	-0.081632	0.127050	0.173860	0.188235	0.123629	0.158877	0.061760	-0.155801	0.174122	-0.142507	-0.012788	-0.175561	-0.178871	0.037878	-0.076259	0.025785	0.031564	0.119754	0.043275	-0.017510	-0.098089	-0.007268	-0.010138	-0.063404	-0.101270	0.015773	-0.174751	0.147045	-0.030250	-0.100488	-0.100307	-0.093337	-0.174119	0.180939	-0.051522	0.095397	0.189375	0.011596	0.044719	0.159475	-0.167088	0.122024	0.096354	-0.011258	-0.186849	-0.011295	0.175881	-0.119074	0.043380	-0.128641	0.190955	0.142435	-0.093701	0.158648	-0.074285	-0.071278	-0.153005	0.129995	0.079377	-0.131719	-0.128605	-0.095872	0.162563	-0.083868	0.185031	0.129220	-0.154097	-0.150017	-0.032274	0.119320	-0.134420	0.057466	0.128772	-0.083469	-0.010528	0.131851	0.155204	0.123909	-0.118060	0.086193	0.157424	-0.179138	0.031704	0.163312	0.139329	-0.014580	0.060719	0.169601	0.064064	-0.026301	-0.097361	0.131920	-0.090720	-0.163853	-0.135683	0.155382	-0.022908	-0.065520	0.185777	0.099741	0.177356	0.133356	-0.116536	0.184557	-0.071975	0.013419	0.098590	-0.084549	-0.069919	-0.079248	-0.093485	0.085170	0.050833	0.146954	-0.047827	-0.136533	-0.106922	0.085947	-0.141885	-0.132580	-0.010319	-0.156955	0.040456	-0.138577	-0.114784	-0.024962	0.048268	0.020540	-0.154746	0.193023	-0.174716	0.016274	-0.139331	-0.050112	0.175281
