61	61	5
-0.397931	-0.257444	-0.137574	0.002792	0.041056	
-0.111160	-0.057361	-0.110113	-0.036078	0.003490	
-0.320050	-0.024606	-0.069992	-0.054422	-0.051040	
-0.295031	-0.056602	0.047982	-0.057133	-0.034377	
-0.169469	-0.025024	-0.063322	-0.069667	0.025660	
-0.268038	-0.043973	-0.195769	0.060449	-0.091585	
-0.180501	-0.203949	-0.048238	-0.074571	-0.164979	
-0.228293	-0.018881	-0.174649	-0.023324	0.104247	
-0.130226	-0.012363	-0.049272	-0.124468	-0.000645	
-0.290739	-0.085869	-0.092341	-0.132680	-0.160572	
-0.239694	0.014333	0.001311	-0.112124	-0.147704	
-0.188153	-0.064769	-0.103764	-0.037609	-0.125293	
-0.099210	-0.039672	0.002469	-0.140838	-0.090128	
-0.150701	-0.152688	-0.127736	-0.120628	-0.005919	
-0.243212	-0.041472	0.021241	-0.036493	0.026821	
-0.111448	-0.101795	-0.136720	-0.015322	-0.014473	
-0.210178	-0.026796	-0.097685	-0.050609	-0.020299	
-0.201498	-0.058282	-0.060252	-0.055772	0.172271	
-0.335884	-0.079441	-0.099727	-0.055209	0.032141	
-0.295640	0.008656	-0.100723	-0.130422	-0.040997	
0.036944	-0.181680	-0.045827	-0.057593	-0.010116	
-0.207021	-0.012527	-0.312802	-0.066633	0.111512	
-0.188454	-0.086977	-0.186829	-0.063607	0.023104	
-0.248813	0.013985	-0.038849	0.128300	0.059436	
-0.222048	0.000670	-0.086782	0.064385	0.165607	
-0.111062	0.127881	-0.084022	0.074585	0.193021	
-0.082938	0.140322	-0.127083	0.089017	0.198512	
-0.024711	0.105641	0.045186	0.083171	0.106629	
0.179010	0.208344	-0.593288	0.166565	-0.171264	
0.662039	0.360545	-0.357122	-0.059908	0.466141	
0.725816	-0.614903	0.967559	0.602135	-0.006322	
0.472336	0.486123	0.378177	0.196439	0.010692	
-0.250489	0.573183	0.407504	0.280104	-0.167801	
-0.127316	0.188499	0.192844	-0.016065	-0.233509	
-0.115253	-0.116118	-0.135526	0.008353	-0.355699	
-0.243887	0.124619	-0.231589	0.034906	-0.019810	
-0.033285	-0.097035	-0.232436	0.055939	-0.052513	
-0.186649	0.014029	-0.094590	0.015166	-0.234331	
-0.207480	0.025219	-0.029427	0.039695	0.060885	
-0.097196	-0.030859	-0.086686	0.085658	-0.020767	
-0.078300	-0.046704	-0.211983	0.022910	-0.138718	
-0.173746	-0.031508	-0.098898	-0.139601	-0.037581	
-0.112829	-0.127794	-0.131488	0.003924	-0.165445	
-0.178942	-0.098843	-0.137784	-0.061387	0.096148	
-0.249900	-0.013718	-0.094799	-0.008963	-0.028906	
-0.123897	-0.020955	-0.057358	-0.077068	-0.092127	
-0.154805	0.044191	-0.170827	-0.027879	-0.002427	
-0.138796	0.075691	-0.092727	-0.184085	-0.066989	
-0.059192	-0.036182	-0.199755	-0.235417	-0.062162	
-0.129799	-0.004897	-0.136012	-0.123870	0.083195	
-0.143212	-0.021692	-0.202665	-0.148765	0.102730	
-0.125762	-0.143958	-0.158678	-0.073460	-0.197134	
-0.113894	-0.006278	-0.034967	-0.160676	0.040814	
-0.168461	0.003242	-0.029665	0.088215	0.002338	
-0.014546	-0.060771	-0.181921	-0.116895	0.071249	
-0.149351	-0.003154	-0.102884	-0.026214	0.124490	
-0.280795	-0.077374	-0.194955	-0.115683	0.003225	
-0.119908	0.094222	0.027398	-0.149118	-0.037582	
-0.250881	0.001881	0.064170	-0.175030	-0.152990	
0.033701	-0.012015	0.026278	-0.145588	0.153088	
-0.185811	-0.159285	-0.251607	-0.116355	-0.066563	
-0.172916	0.285895	0.058751	-0.101708	0.194119	
-0.208333	0.070050	0.215898	-0.120151	-0.044053	
-0.118397	0.170281	0.022734	-0.008827	0.134399	
-0.117968	0.054518	0.224700	0.012684	-0.057381	
-0.020353	0.157547	0.048210	0.012505	-0.068935	
-0.127325	0.018983	0.063010	0.014300	0.216433	
-0.099666	0.249450	0.203725	0.045147	0.177724	
-0.213042	0.254872	0.143363	-0.011171	0.071505	
-0.235622	0.233045	0.104588	-0.122541	0.225137	
-0.001680	0.215961	0.048049	0.025791	0.152048	
-0.077749	0.168618	0.178474	-0.144045	-0.022516	
-0.005347	0.219752	-0.015700	-0.231888	0.251182	
-0.307603	0.145334	0.082630	0.093166	0.080357	
-0.103771	0.086820	-0.022179	0.101159	0.134896	
-0.100068	0.221663	0.159170	-0.020211	0.240462	
-0.110259	0.275914	0.063499	-0.047377	-0.052141	
-0.186507	0.109066	0.107890	-0.140746	0.062911	
-0.104941	0.202918	0.033259	0.112349	0.085092	
-0.189487	0.304759	0.049431	-0.006715	0.180990	
-0.053682	0.131100	0.212889	-0.024251	-0.086571	
-0.086111	0.144268	0.114395	0.023889	0.285427	
-0.149613	0.051631	0.077137	-0.063578	0.185137	
-0.276123	0.059543	-0.000565	-0.072767	0.143589	
-0.232486	0.098808	-0.033593	0.010604	0.029319	
-0.188183	0.213703	-0.055430	0.007591	0.181524	
-0.262866	-0.072292	-0.014329	-0.277352	-0.018158	
0.047794	-0.016178	-0.084739	-0.149957	-0.179203	
-0.105782	-0.453955	-0.179417	-0.304125	-0.109557	
-0.118915	-0.677201	-0.622510	-0.036770	0.424160	
0.330115	0.427251	-0.299968	-0.778458	0.163567	
0.503845	-0.423658	0.178444	0.763605	-0.275444	
0.787073	-0.519145	0.308976	0.363436	-0.344729	
-0.346618	0.123755	-0.405267	0.172548	-0.480830	
-0.074746	-0.061217	0.076015	-0.056723	-0.026259	
-0.183828	0.216001	-0.090302	0.071364	0.025593	
-0.293378	0.013500	-0.067534	-0.011072	-0.096960	
-0.301021	0.076536	0.003861	0.079174	-0.059926	
-0.272049	-0.012372	0.048708	0.011425	-0.032136	
-0.195925	0.142763	-0.024588	0.083242	0.071601	
-0.301211	0.010663	0.061715	0.016842	0.000066	
-0.371588	0.023063	0.065792	0.004363	0.058092	
-0.248583	0.040980	0.053324	0.117252	0.133687	
-0.176460	0.051553	0.079737	0.013611	0.230685	
-0.333668	0.057622	0.105445	-0.134139	0.105204	
-0.253581	0.184331	0.048996	0.003138	0.206742	
-0.303799	0.250833	0.097666	-0.066566	0.052202	
-0.255283	0.201710	-0.036739	-0.133537	0.195183	
-0.158744	0.112806	0.174063	-0.149288	0.008581	
-0.308186	0.166267	0.057454	-0.054673	0.299815	
-0.373885	0.050753	-0.036442	-0.035605	0.108647	
-0.218920	0.034102	0.023560	-0.161428	0.115374	
-0.057843	0.143345	0.008561	-0.123764	0.137012	
-0.234245	0.051913	0.147070	-0.026863	0.306745	
-0.347819	0.087782	0.096781	-0.071480	0.071033	
-0.196190	0.132294	0.056837	-0.116059	0.161172	
-0.194862	0.024671	0.114064	-0.033732	0.157992	
-0.112251	0.102064	0.148442	-0.016992	0.207688	
-0.294858	0.139774	0.148471	-0.157714	0.022363	
-0.101248	0.104690	0.129334	-0.078522	0.114625	
-0.047379	0.088802	0.106635	-0.073541	0.182430	
-0.285450	0.142290	0.092084	-0.020665	0.321707	
