53	230
1.261527	1.182416	0.995714	-0.504199	0.333295	1.266855	1.302775	0.376246	1.186521	0.335441	0.636504	0.582433	0.742197	0.881329	0.146360	0.433571	0.863487	0.614547	-0.504018	0.451268	-0.387123	0.443942	0.490968	0.377737	0.391445	0.684950	0.411083	1.113614	1.311478	0.562319	0.398210	-1.002242	0.764538	0.556693	-0.237424	0.323952	0.421598	0.652601	0.411627	0.619970	-0.627210	0.588103	0.652131	0.756031	0.729961	0.558961	1.046890	0.951790	-0.884985	0.277773	0.382217	0.715696	0.713663	0.925687	0.741618	0.473730	-0.889760	0.651853	0.434521	0.481956	0.698145	0.163854	0.497640	-1.717688	1.042428	0.670137	0.479558	1.166060	0.368422	0.694327	-0.017337	0.597752	0.465311	0.377905	0.365906	-1.166057	0.908930	1.121639	0.382169	0.750860	1.120299	1.292793	0.553793	-0.460342	0.462757	0.571649	0.856442	0.938415	0.891638	-0.294439	0.657847	1.170156	0.799764	0.577948	0.564372	0.850508	-1.104734	1.134998	0.843685	0.556696	0.622718	0.569233	0.472476	0.448147	-1.186223	0.498695	0.321502	0.404015	0.473496	0.414875	0.482757	0.419870	0.507452	0.607183	0.305249	0.543579	1.025289	0.393958	0.325397	0.936167	0.571430	0.479203	1.250078	0.633233	0.420533	0.424976	0.975426	0.702959	0.465085	1.512208	0.821990	0.807404	0.424665	1.232873	0.343052	-1.397395	0.708564	0.492376	1.003456	0.721236	0.383263	0.599987	0.793354	0.647202	-0.667046	0.367979	0.699164	0.442384	0.439382	0.474217	0.543241	0.487152	0.830875	0.680232	1.017783	1.045323	0.577548	0.758193	0.700805	1.177858	0.617588	0.537788	0.616319	1.139114	0.433082	0.779911	0.522714	0.417489	-1.685320	0.345007	0.531521	0.634703	0.504938	0.814120	0.573530	0.995070	0.972658	1.310176	0.411904	0.782177	0.751372	0.591246	1.228734	0.744075	0.604412	0.571862	-1.079799	0.923315	0.683996	0.539333	0.610296	0.431750	0.542012	-1.509882	0.421132	1.009492	0.335651	0.571713	0.604873	1.230639	0.409992	-1.481276	0.595282	1.122956	0.549239	0.631538	1.127527	0.535026	0.402997	0.756693	-1.865766	0.839502	0.360027	0.390553	1.028488	-0.332735	0.545892	1.084720	0.378975	-0.929493	0.579085	1.036804	0.480745	0.365694	1.142991	0.389328	0.189319	0.412965	-0.990244	1.425503	
-0.240384	-0.306220	0.422864	-0.089205	0.410735	0.171793	-0.043105	0.491167	-0.300318	0.577327	0.390812	-0.158354	0.122383	-0.049421	-0.289824	0.276800	0.035275	-0.047738	0.940029	-0.027904	-0.130694	0.257424	0.146424	0.038178	0.160915	0.293716	0.576952	-0.008333	0.146736	-0.072579	0.422589	0.571796	0.422472	-0.379430	-0.061767	0.645561	0.281379	-0.389276	0.444694	-0.203230	0.279609	-0.245966	0.605523	-0.234046	0.626909	-0.259263	0.522141	0.293549	-0.360380	-0.216927	0.153956	0.141874	-0.045532	-0.182598	-0.050422	-0.075681	0.278934	0.375938	-0.128900	-0.013917	0.449321	0.198311	-0.018166	0.394791	0.247656	0.214239	0.278889	0.515041	0.188738	-0.508986	-0.553777	0.319580	0.151196	0.449939	0.124523	-0.463558	0.570112	-0.297623	0.063316	0.201191	-0.148600	0.454001	0.009025	0.143170	-0.030412	0.511874	0.774133	-0.099613	-0.174735	-0.043506	0.623886	0.247792	-0.159116	0.459654	0.561728	-0.075486	0.268232	0.420316	-0.504613	-0.186593	0.550570	-0.096114	0.078248	0.140938	0.254389	0.105491	0.521037	0.082509	0.081325	0.020979	0.078704	0.828102	-0.018868	-0.168954	0.396617	0.102552	0.041129	0.216582	-0.197985	0.236808	0.614913	-0.103151	-0.158008	0.218789	0.775217	0.006871	0.071115	0.099211	0.031465	-0.019902	-0.395044	0.263930	0.504222	0.292044	0.657034	0.451034	-0.211368	0.198916	0.315694	0.186745	0.022305	-0.013345	-0.341895	0.297205	0.254326	0.551437	-0.140118	0.453753	0.256590	-0.098672	0.065173	0.656485	0.575724	0.433827	-0.237827	0.022842	0.009955	-0.192567	-0.214478	0.356962	0.122075	0.395737	0.351075	-0.298281	0.449241	-0.200920	-0.151095	0.088098	-0.031395	0.171198	0.028388	-0.056660	-0.083715	0.392774	-0.152512	-0.018282	0.265223	-0.038423	0.276285	-0.379673	-0.603878	0.405071	0.311388	-0.068502	0.146850	0.296660	0.145662	-0.225472	-0.228026	-0.077458	0.051695	-0.110583	-0.004044	0.260904	0.200011	0.382418	0.839077	0.387422	0.424735	-0.429465	0.277962	0.642344	-0.172621	-0.484360	0.064342	-0.321077	-0.285273	-0.235141	-0.204705	-0.055655	0.774606	-0.100375	-0.303346	0.106287	0.173818	0.507711	-0.094522	-0.228756	0.171378	0.339655	0.029698	-0.115805	-0.031582	0.274964	-0.298678	0.439523	0.037358	0.333833	0.178123	0.122751	
-0.079697	-0.001281	-0.058103	-0.021092	0.032026	0.050500	0.057774	-0.027978	0.070639	-0.197957	-0.094877	-0.152940	-0.151666	-0.148578	-0.038685	-0.069697	-0.043647	0.015924	-0.052209	-0.142875	-0.117680	-0.047441	-0.154658	-0.141610	-0.045949	-0.184426	-0.218895	-0.040349	-0.000535	-0.025907	-0.111677	0.126548	-0.099269	0.038456	-0.047650	-0.147706	-0.089839	-0.116604	0.065847	-0.099829	-0.081532	-0.116851	-0.030575	-0.048087	-0.074646	-0.189340	-0.188708	0.085451	0.080539	-0.025353	-0.203165	0.121115	-0.194484	-0.089100	-0.158511	0.027165	-0.037462	-0.184416	-0.150236	0.025325	0.050900	0.006771	0.041328	-0.117601	-0.059031	-0.127050	-0.109031	0.108768	-0.077671	-0.137645	-0.033230	0.014847	-0.116603	0.040414	-0.101800	0.127347	-0.162761	-0.078975	0.001086	0.034406	0.062638	0.063963	-0.002337	0.115481	-0.171270	0.029120	-0.034742	-0.062986	0.101839	0.063392	-0.084669	0.065402	-0.104654	-0.125128	0.073274	0.065265	0.029868	-0.131307	0.053352	-0.179093	-0.114723	-0.145338	0.036903	-0.024892	-0.095150	-0.172534	0.016820	-0.164461	-0.077603	-0.043262	-0.251308	-0.096440	-0.127836	-0.001819	-0.129976	-0.100875	-0.017007	0.009740	0.084150	-0.036258	-0.012775	-0.096158	-0.087749	0.079512	-0.025822	-0.169367	0.038631	-0.142044	-0.137569	-0.004690	-0.107792	-0.006230	0.037260	-0.116399	-0.044222	0.120982	-0.070607	-0.206849	-0.134582	0.089132	-0.071547	-0.105956	-0.089838	0.046474	0.117218	-0.031247	-0.096094	-0.099906	-0.110916	-0.147885	-0.144994	-0.219276	-0.018782	-0.078165	0.105649	-0.117327	-0.028991	0.036671	-0.048056	0.076037	-0.088274	0.015051	-0.035203	-0.154700	0.064060	0.079468	-0.182275	-0.113100	-0.132337	-0.119485	-0.097136	-0.010615	-0.097006	0.031987	-0.022515	-0.058428	-0.077081	0.074605	0.039267	0.065617	-0.128614	-0.212568	0.077638	0.007493	-0.086637	0.069984	-0.161039	0.085492	-0.021194	-0.065269	0.051265	0.049330	-0.131520	-0.028763	-0.225169	-0.126689	-0.093138	-0.180136	-0.025546	-0.058573	-0.139907	-0.143923	-0.180479	0.046084	0.029295	-0.051755	-0.120620	-0.100985	-0.096960	-0.131264	-0.129660	-0.021276	-0.123870	-0.235819	-0.103026	0.024164	0.029896	-0.077830	-0.003675	-0.014229	0.022647	-0.027366	-0.103196	-0.169843	0.091236	-0.084586	-0.116521	-0.162775	-0.005398	0.078826	
0.057001	0.092854	0.011549	0.006436	-0.019816	-0.097483	0.047175	-0.199211	-0.006202	0.046528	-0.179165	-0.144103	-0.138400	-0.152183	-0.040743	0.031376	-0.169768	0.076674	-0.024020	-0.046733	-0.001312	-0.178719	0.040113	0.017722	-0.233045	-0.095615	0.050244	-0.102487	0.063053	0.017683	0.037859	0.042533	0.044956	-0.031306	-0.105555	-0.056938	-0.018101	0.098396	-0.015953	-0.102387	0.087700	0.000480	-0.023130	-0.148707	0.042777	-0.182592	-0.183825	0.076637	0.148878	0.005921	-0.119354	0.024402	-0.012391	-0.097209	-0.093384	0.022920	0.048989	-0.133925	0.068258	-0.121541	-0.142881	0.086471	-0.192711	0.116971	-0.039920	-0.132415	-0.067961	-0.091186	-0.159625	-0.176642	0.054374	-0.178004	-0.040029	-0.158577	-0.112258	0.028135	-0.061923	-0.086921	-0.104786	-0.085610	0.086177	0.041847	0.065099	0.041035	-0.199119	-0.124232	-0.115794	-0.010123	-0.006478	-0.085215	-0.171323	0.052856	-0.168023	-0.155644	0.010873	0.012185	-0.009145	-0.148057	0.089104	-0.015284	-0.175259	-0.025689	0.005036	-0.009749	0.121410	-0.214134	-0.064775	-0.139746	-0.127001	0.053487	-0.063871	-0.125927	-0.050503	-0.035803	0.049808	-0.052773	0.088590	-0.181359	-0.098285	-0.037945	-0.065911	-0.084542	-0.099423	-0.035449	-0.041002	0.043379	-0.129505	-0.194929	-0.233855	-0.136530	-0.001047	-0.157732	0.027528	-0.042727	0.107168	0.036340	-0.036070	-0.141671	0.091704	0.074826	-0.195058	0.024719	-0.134404	0.003648	-0.071502	-0.183361	-0.086562	-0.187366	-0.167289	-0.033497	0.054641	-0.045467	-0.172764	-0.177391	-0.122831	-0.001226	0.086154	-0.069654	0.010795	0.098383	-0.038294	-0.104479	-0.167064	-0.115135	0.018852	-0.194792	0.063460	-0.124057	-0.045903	0.064617	-0.124486	-0.048377	-0.074137	-0.037972	-0.100140	0.066266	-0.012228	0.006609	-0.206555	0.072723	-0.079296	0.023273	-0.024162	-0.101492	0.049862	0.028946	-0.154592	0.047666	-0.167189	0.004655	0.035178	-0.050611	-0.183619	0.108658	0.004929	0.066589	0.064953	0.009504	-0.129554	-0.107035	-0.052997	0.015715	0.024872	-0.129005	-0.172076	0.078299	-0.170794	0.051548	-0.037931	-0.141125	0.033092	0.085819	-0.183706	-0.181820	-0.101642	0.104892	0.045429	-0.071372	0.042670	-0.144386	-0.189305	0.003151	-0.041554	-0.144992	-0.025195	-0.074979	-0.185142	-0.128395	-0.092654	-0.092584	
0.061457	0.077921	-0.068022	0.125541	-0.222232	-0.052451	-0.170656	0.029272	0.104606	-0.168764	-0.083483	0.074529	-0.132956	-0.002242	-0.116393	-0.166025	-0.004270	0.006141	-0.177745	-0.010937	0.012532	-0.021774	-0.141908	0.053189	-0.183256	0.015520	0.027018	-0.014962	0.086501	-0.178744	-0.158483	0.070989	0.116647	-0.029046	0.039606	-0.195987	0.039171	0.017931	0.062284	0.054867	0.071197	-0.122983	0.063391	-0.169674	0.074064	-0.177772	-0.116585	-0.023688	0.083432	-0.093266	-0.179801	-0.032868	0.050289	-0.067365	-0.117466	-0.159882	-0.093966	-0.186295	-0.027052	-0.237167	-0.115231	0.071684	-0.000741	-0.080440	-0.052734	-0.092316	-0.126211	-0.059523	-0.198066	-0.165560	-0.049240	0.049137	-0.147924	-0.174523	0.091623	-0.070074	-0.086113	-0.110145	-0.007250	-0.175362	-0.042529	0.069588	-0.080627	-0.022693	-0.139570	-0.006776	-0.073432	-0.099455	0.044870	-0.143151	-0.098717	0.124790	0.040529	-0.189587	-0.114082	-0.083120	-0.010792	-0.052246	0.020480	-0.056913	-0.068759	-0.190077	-0.107221	-0.017662	-0.069548	-0.123466	-0.168183	-0.068527	-0.060668	0.038077	-0.084860	-0.181171	-0.037090	-0.211992	-0.073865	0.014087	0.014849	0.015877	-0.130269	-0.056704	0.069864	-0.047568	-0.054528	0.017585	-0.038398	-0.042571	-0.174698	0.086879	-0.222992	0.037997	-0.055192	-0.046306	0.038399	0.074863	-0.084912	-0.152367	-0.122395	-0.153003	-0.031547	0.048555	-0.218118	-0.128710	0.061578	-0.015330	-0.117553	-0.115934	-0.046493	-0.020685	-0.192924	-0.026118	-0.093637	0.061297	-0.128895	0.005695	0.024928	0.033214	-0.110899	0.031771	0.033707	-0.095019	-0.050438	-0.139868	0.034893	-0.126186	-0.187849	-0.184262	-0.137613	-0.132200	-0.052230	0.025556	-0.160284	-0.090891	0.023722	-0.168282	0.120761	-0.174767	-0.076629	-0.028897	0.003606	-0.028396	-0.110475	-0.195789	-0.025705	-0.090387	0.006361	-0.115794	-0.115999	0.090196	0.072987	0.064518	-0.114480	-0.108961	-0.161707	-0.128572	-0.063194	-0.129204	-0.165102	0.023313	-0.053700	-0.067262	-0.081492	0.048803	0.022557	-0.066348	0.013898	0.002059	-0.066496	-0.127486	-0.150865	-0.114007	0.040782	-0.062275	-0.099973	-0.178159	0.042327	-0.145722	-0.098410	0.107467	-0.174462	-0.052987	0.048432	-0.075931	-0.012539	0.103204	-0.060900	-0.120741	-0.131993	-0.106195	-0.136901	0.029772	
-0.019905	-0.061856	-0.032112	0.105842	-0.191473	-0.090491	-0.087906	-0.116483	-0.057370	-0.074315	-0.229400	0.047738	0.054686	-0.142021	0.005514	0.044763	-0.002880	0.016943	-0.175161	0.079226	-0.039786	-0.099724	-0.040147	-0.034755	-0.022802	0.070046	-0.026102	-0.118778	0.097550	-0.106623	-0.217513	0.011732	0.054970	-0.040925	-0.048127	-0.213533	-0.022705	0.025076	-0.081625	-0.153157	-0.096966	-0.113022	-0.159481	-0.141745	-0.059600	0.007714	-0.157806	-0.141776	0.008029	-0.110897	-0.206544	0.127656	-0.048060	0.031867	-0.041198	-0.076761	0.063840	-0.156795	-0.044893	-0.072789	0.008871	0.017014	-0.176105	0.006200	-0.122312	-0.056842	-0.050335	-0.163519	-0.151277	0.064727	-0.056668	-0.067447	-0.196669	-0.122647	0.018477	0.076386	-0.115257	0.081539	0.009542	0.006211	-0.153827	0.077837	-0.021969	0.062228	-0.032796	-0.155340	-0.194310	-0.110303	-0.044617	0.022220	0.066347	-0.115286	-0.137231	-0.181680	0.013697	-0.024180	0.052534	-0.124285	-0.019201	0.061995	-0.195613	0.046457	-0.092504	-0.178288	-0.049199	-0.177105	0.106569	-0.078821	-0.208155	0.059065	-0.186494	-0.145109	-0.009455	0.046901	0.051776	-0.126600	-0.134145	0.035860	0.021995	-0.011944	-0.023453	-0.008125	0.055044	0.044259	0.017478	-0.085350	-0.079042	-0.081412	-0.048101	0.101684	-0.086732	0.015377	0.056071	0.073030	-0.161149	-0.108189	-0.166827	0.039146	0.018877	-0.130120	-0.009805	-0.160485	-0.068464	-0.045254	-0.162098	-0.107665	0.085057	-0.217610	-0.155854	-0.030312	0.066885	0.017029	-0.086934	-0.016446	0.030491	-0.136693	-0.164110	-0.148582	0.001635	0.043350	-0.166191	-0.201069	-0.039574	0.070589	0.036988	-0.047187	-0.179876	-0.228088	0.008832	0.044721	-0.137526	-0.086493	0.003422	0.018718	0.108539	0.060424	-0.159136	0.100110	-0.240243	-0.049452	0.027845	0.003501	-0.077915	-0.193195	-0.090193	-0.153754	-0.085964	-0.048374	-0.144360	0.063111	-0.105814	-0.153865	0.071236	0.105235	-0.193764	0.059355	-0.077116	-0.138634	0.048808	0.096317	-0.221360	-0.094724	-0.096038	0.083341	0.067930	-0.126233	0.037506	-0.132318	-0.144787	0.044985	0.017231	0.089713	-0.009226	0.031511	-0.188925	-0.135740	-0.204886	-0.085314	-0.004169	-0.073764	-0.142610	-0.178171	-0.074726	-0.123348	0.075510	-0.016499	-0.166618	-0.173130	0.117762	-0.173853	
0.182226	0.049071	0.054885	0.330072	-0.066313	0.153111	0.062132	-0.187130	-0.049220	-0.200915	-0.009064	-0.088988	-0.031947	0.214998	-0.089583	0.024414	-0.092493	0.097086	-0.218129	0.005303	0.292652	0.268731	0.228087	0.207804	0.215351	-0.004167	-0.215157	-0.092960	0.031201	-0.014131	-0.076978	-0.526652	-0.042604	0.287262	-0.097633	-0.154582	0.105280	0.404036	-0.073783	0.251508	0.055827	0.249720	-0.063643	0.244721	0.232037	0.342643	0.117718	0.128584	-0.250952	0.238580	0.027159	-0.147109	0.267216	0.126689	0.308118	0.159608	-0.009696	0.001823	0.171391	0.163034	-0.180066	0.210257	0.111480	-0.365534	0.116473	0.198821	0.172610	0.023779	0.233485	0.064336	-0.140737	0.082588	0.213911	0.142751	0.204258	0.108346	-0.096619	0.169795	0.069964	0.016658	0.304991	0.046928	0.072011	-0.118102	0.033187	0.203980	0.215405	0.038383	0.068294	-0.039718	0.137193	0.060136	0.204042	-0.155499	0.224221	-0.020515	-0.420649	0.097891	0.489201	-0.172066	0.059297	-0.001708	0.117686	0.218273	-0.275468	0.038632	-0.207434	0.152115	0.010994	0.071790	0.098725	-0.109118	0.209611	0.337607	0.184177	0.152612	0.075390	0.234473	0.138635	-0.081039	0.053218	0.079392	0.142568	0.190807	-0.266347	0.190051	-0.093316	-0.009158	0.158295	0.169668	-0.107467	-0.128445	-0.275256	0.058083	-0.088439	-0.091721	0.076028	0.015192	-0.053546	-0.071752	0.144274	0.030982	0.416523	-0.011904	-0.285422	0.253705	0.103360	0.313849	0.222821	0.113567	0.010482	0.090222	0.042327	-0.065791	0.330642	0.252426	-0.082301	0.123805	-0.035503	0.117735	0.000563	0.058760	0.150597	0.265800	0.028752	0.199042	-0.000947	-0.031441	0.257922	0.052318	-0.012544	-0.066004	0.356541	-0.074121	-0.082634	-0.004904	-0.128779	-0.000591	0.102641	0.145674	0.043547	-0.008145	0.120343	0.188773	0.076399	-0.095103	-0.021087	0.323143	0.141985	0.191875	0.028909	0.203245	-0.081725	-0.163983	0.123516	-0.031475	-0.109286	0.063783	-0.028694	0.205404	0.070423	-0.084877	-0.032833	0.049482	0.090013	0.150319	0.215229	0.036915	0.188716	0.082136	0.047317	0.016781	-0.071463	0.137511	0.016323	-0.282954	0.226317	0.020310	0.076171	0.056707	0.224716	0.075659	0.224141	-0.026068	0.236727	0.113983	-0.051717	0.174265	-0.088664	0.080126	
-0.077759	-0.125701	0.023971	-0.043813	0.046023	0.014680	0.043120	0.047912	-0.022222	-0.118628	-0.065036	0.086851	-0.061641	-0.189948	-0.074078	-0.173443	0.100590	-0.019652	-0.020760	-0.162493	-0.064449	-0.092843	-0.210311	-0.040370	-0.127371	-0.061511	-0.011834	-0.138760	-0.000291	-0.134026	-0.126096	0.135118	-0.046613	-0.183180	-0.070924	-0.078992	-0.058134	-0.152480	-0.076807	-0.159844	-0.039015	0.056804	-0.136953	0.085193	0.055881	-0.050659	-0.161204	0.071255	-0.101105	0.039555	0.052495	-0.007955	-0.181120	0.110286	-0.179672	-0.041170	-0.000791	-0.001965	-0.030115	-0.219901	-0.160004	0.116350	-0.203441	0.018902	-0.175676	-0.107423	-0.187507	0.025592	-0.094425	-0.072124	0.117353	0.043320	-0.163758	-0.207026	0.063076	-0.075865	0.012299	-0.172227	-0.208961	0.030327	0.029011	-0.182561	-0.126611	0.096283	0.071840	-0.119525	-0.122931	-0.068484	-0.145148	0.099026	-0.053916	-0.101438	0.038823	-0.047117	0.043123	0.096623	0.124259	0.051108	0.001593	-0.096556	-0.157527	-0.047152	-0.142462	-0.112845	0.042356	-0.188830	0.012565	-0.138640	-0.188367	0.027286	-0.222814	0.049255	-0.013328	-0.104373	-0.003241	-0.032926	0.029204	0.054254	-0.137096	0.046623	0.067828	-0.003204	-0.161677	0.019819	-0.135731	0.017393	0.012801	-0.160327	-0.058421	-0.079989	-0.041483	0.031959	0.064690	0.057403	-0.089651	-0.009587	0.087946	0.024209	0.051932	-0.152456	-0.060732	0.112584	-0.184840	-0.110856	-0.052320	0.002698	-0.181922	-0.226770	-0.033795	-0.168553	0.105185	-0.060993	0.054302	0.092167	-0.078109	-0.152107	0.039056	-0.169357	-0.098493	-0.062282	-0.082500	0.029030	-0.129445	-0.126938	-0.037656	-0.065475	0.008635	-0.053651	-0.040721	-0.025691	0.009503	0.097425	-0.081327	0.040218	-0.071265	0.077590	-0.035044	-0.062894	-0.237230	-0.095937	0.003247	0.039879	0.077845	-0.078704	0.047296	-0.111857	0.005975	0.002325	-0.123937	0.055095	-0.163275	-0.052413	-0.001282	-0.054329	-0.005968	-0.095133	0.032449	-0.056050	0.064379	-0.130397	-0.210245	0.058748	-0.143328	-0.004934	-0.043884	-0.065465	-0.036023	-0.125054	0.039234	-0.035881	-0.028795	-0.046196	-0.058253	-0.138454	0.074064	-0.056511	-0.052880	-0.019218	-0.161665	0.089677	-0.087634	-0.115104	-0.097573	-0.145585	-0.019388	-0.145753	-0.060539	-0.155551	0.059389	-0.058366	
-0.021017	-0.235863	-0.019245	-0.168681	0.552868	-0.116686	0.112893	0.692616	0.024546	0.650566	-0.127963	0.105394	0.384336	0.211361	0.615938	0.220298	-0.007795	0.209958	0.721599	0.195780	0.108029	0.512608	0.303614	0.450647	0.213195	0.170464	0.680913	-0.018987	-0.062877	0.069903	0.357670	0.505043	-0.434782	-0.175301	-0.203060	0.529992	0.294865	-0.474310	0.481319	0.106873	0.461642	-0.198912	0.615987	-0.315982	-0.373662	0.006775	-0.370019	-0.390109	-0.255187	-0.319572	0.144996	-0.386816	-0.068312	-0.262721	-0.147724	-0.009816	-0.415658	-0.221524	0.287592	0.523127	-0.134963	0.371670	0.281280	0.563052	-0.217061	0.016223	0.016623	-0.153907	0.119894	-0.247504	-0.315717	-0.127966	0.382003	0.333324	0.402029	0.527054	-0.355447	0.116763	0.321189	-0.170663	-0.348758	-0.061390	0.095289	-0.498744	0.139508	-0.205125	-0.482096	0.038278	0.183970	-0.395574	-0.310275	-0.199250	-0.082571	0.229630	-0.455519	0.054372	-0.175731	-0.285369	-0.485527	0.271844	-0.049637	0.157548	0.333134	0.457070	0.083712	0.447747	0.333899	0.229571	0.190105	0.353659	0.417779	0.643371	0.321566	0.160531	0.304529	0.189132	0.058654	0.214504	0.388841	-0.370659	-0.260812	-0.105112	-0.113815	-0.333828	0.764608	0.619642	0.155932	-0.137569	0.481713	0.106886	0.151961	-0.303978	0.519764	0.164391	0.583896	0.138409	-0.052174	0.396595	0.204691	-0.099307	0.384490	0.067717	-0.414757	0.180003	0.444744	0.044680	-0.038931	0.366224	0.281608	0.413077	-0.071242	0.700367	-0.150433	-0.020301	-0.426053	-0.027334	-0.155139	0.015365	-0.182045	0.048187	0.201243	0.099402	0.044557	-0.167578	0.100912	-0.216590	0.340015	0.396837	-0.023921	0.555818	0.210563	0.230348	0.113356	-0.222158	-0.165118	0.067163	-0.339576	-0.173173	0.394093	-0.263274	-0.393848	0.213124	-0.136080	0.125036	-0.000150	0.321610	0.060398	-0.128689	-0.356243	0.298971	0.271231	0.308166	0.171720	0.222843	0.344721	0.005426	0.753168	0.483870	0.035754	-0.253561	0.274013	0.003285	-0.022082	-0.429605	0.411196	0.165665	-0.056782	-0.267513	0.617023	0.283845	-0.026597	0.149689	0.613045	0.260113	-0.155245	0.521951	0.256692	-0.123776	0.668143	0.098565	0.341762	0.067579	0.286069	0.371667	-0.172697	-0.064963	0.032989	0.366764	0.117198	0.127540	
-0.068036	-0.019049	0.065192	-0.161638	0.602729	-0.115962	0.011834	0.594448	-0.104775	0.507954	0.051423	0.154043	0.103357	0.019471	-0.025126	0.290788	0.061209	-0.014669	0.538395	0.125888	0.225121	0.178881	0.361017	0.074808	0.343564	0.091248	0.725729	0.055999	-0.195878	0.057479	0.284829	0.224011	-0.377372	-0.192046	-0.320960	0.668839	0.305333	-0.196422	0.468156	0.159061	0.102653	-0.179643	0.564576	-0.178150	-0.148132	0.135615	-0.339707	-0.350024	-0.420048	-0.411970	0.246174	-0.203827	0.137465	-0.037948	-0.086228	0.051891	-0.275602	-0.177216	0.394094	0.325838	-0.117456	0.159670	0.235422	0.372317	-0.254715	0.098919	0.067057	-0.048949	0.267180	-0.312079	-0.283889	0.035655	0.366192	0.266204	0.013346	0.136254	-0.362603	-0.096168	0.251180	-0.253513	-0.216684	0.078749	0.011826	-0.399152	0.115536	-0.163235	-0.407566	0.043808	0.003144	-0.384689	-0.150684	0.056041	-0.104344	0.223997	-0.180343	0.100437	-0.565864	-0.299213	-0.176384	0.168540	-0.067683	0.175597	0.190648	0.261228	-0.124106	0.337708	0.459994	0.340995	0.252247	0.117826	0.324068	0.361158	0.232097	0.181386	0.508852	0.341519	-0.119541	0.318307	0.039742	-0.238115	-0.336303	0.082202	-0.096733	-0.177831	0.651659	0.277331	-0.095932	-0.018656	0.312490	-0.008676	0.009972	-0.273621	0.516738	0.104484	0.553010	-0.004483	-0.016187	0.398012	0.160604	-0.147749	0.433435	0.086969	-0.298731	0.277504	-0.022753	-0.116367	0.168168	0.206707	0.277262	0.481354	0.040120	0.707312	-0.105769	-0.159088	-0.196001	0.007706	-0.095941	-0.172916	-0.174561	-0.159414	-0.072031	0.158753	-0.056305	-0.236986	0.043180	-0.080541	0.183484	0.406477	-0.085346	0.101028	0.420787	0.135701	0.257963	-0.233406	-0.173493	-0.139666	-0.309532	-0.189289	0.384000	-0.236157	-0.505128	0.246379	-0.157608	0.086470	-0.021691	0.145086	-0.073462	0.065553	0.005266	0.189064	0.166838	0.314263	-0.001322	0.139301	0.143569	-0.007747	0.771542	0.178830	-0.046482	-0.102873	0.209832	-0.042622	0.131365	-0.227624	0.284551	0.111872	-0.038378	-0.188975	0.264027	0.035879	-0.255323	-0.006519	0.208131	0.312851	-0.155818	0.451276	0.182342	-0.109305	0.225349	0.054313	0.191927	0.027727	0.117352	0.093448	-0.026770	-0.106765	-0.181379	0.401565	0.090642	-0.040832	
