230	50	3	5
0.196096	0.475986	0.225648	0.374136	-0.115105	-0.465576	0.051665	-0.210465	0.192430	0.087768	0.104237	-0.240878	0.165199	-0.020047	0.268588	-0.244078	-0.548741	0.230783	-0.248666	0.074788	-0.021490	0.049921	-0.061439	0.358570	0.101159	0.320869	0.410170	-0.186695	-0.112228	0.024257	0.194748	-0.203374	-0.103222	0.012147	0.142738	-0.226643	-0.321399	-0.165988	-0.173537	0.043098	-0.165308	0.295730	0.008472	-0.021688	0.008397	-0.189289	0.356359	0.402966	-0.271293	-0.017847	0.203533	0.042443	0.169160	-0.071734	0.083945	-0.058939	0.071426	0.114521	0.069764	0.267481	0.110329	-0.053032	0.170158	-0.032963	-0.067749	-0.001423	0.178083	0.010913	-0.116351	0.062819	0.024739	0.028150	0.137782	0.049477	0.089528	0.155119	0.120979	-0.059776	-0.058013	0.040365	0.203480	0.058798	0.115210	-0.047208	-0.072886	-0.101252	0.147910	0.054263	0.029540	-0.035845	-0.111234	-0.064110	-0.216776	-0.213178	-0.094165	0.095839	0.092678	-0.107001	-0.116306	0.026309	0.110856	-0.154163	0.073216	0.028131	0.003101	-0.146265	0.150402	0.143865	0.091996	-0.065637	0.094883	0.044959	0.157152	0.176621	0.045428	0.084158	-0.089009	-0.108793	-0.004393	0.047677	-0.156359	0.159598	-0.199795	-0.185320	-0.047787	-0.046129	0.189369	0.026063	0.008251	-0.217647	0.258357	-0.092600	0.082861	-0.152050	0.140156	0.048514	0.060652	-0.015994	0.068438	0.085094	-0.005497	-0.109303	0.084760	-0.021907	-0.009010	-0.018386	0.067197	0.073190	-0.149187	0.073775	0.196255	-0.132612	-0.114720	-0.089253	0.297869	0.228648	0.108623	0.193700	-0.083890	0.021754	-0.110736	-0.210240	-0.061350	-0.003121	0.012728	0.165327	-0.220594	-0.118158	0.253950	-0.170420	-0.098195	-0.227644	-0.063008	-0.088573	0.015147	0.172501	-0.067147	-0.096595	-0.089597	0.039319	-0.183756	-0.117719	0.051187	
0.201851	0.125963	0.323249	0.342412	-0.000353	-0.052960	-0.153930	-0.155114	-0.018270	-0.021220	-0.023374	0.009328	0.194304	-0.052350	0.158767	-0.169753	-0.250831	0.134909	-0.190365	0.056833	0.045675	0.095273	-0.115300	-0.002310	0.143061	0.130523	-0.034345	0.082227	0.076340	0.252997	0.285375	0.194359	-0.065595	0.020190	0.096229	-0.296684	0.131009	0.168790	0.236748	0.067156	0.050194	0.274872	-0.214245	0.136530	0.026951	0.084776	0.139502	0.026947	-0.142830	0.021966	0.120428	-0.155339	0.226013	-0.166536	-0.078653	-0.170174	0.188158	-0.108795	0.085325	0.055734	0.005338	0.004400	-0.060700	-0.100404	0.067396	0.067896	-0.000132	-0.132250	-0.039903	-0.061044	0.056517	0.062324	0.164129	-0.172436	0.136177	-0.053080	0.126746	-0.027730	0.004140	-0.028262	-0.009966	-0.019066	0.049789	0.063907	-0.088740	-0.225922	0.052626	-0.064412	-0.073310	-0.072168	-0.071131	-0.072543	0.110463	-0.168291	0.054870	0.066372	-0.029383	-0.157852	0.000826	0.130075	0.010591	0.045193	0.143179	0.103061	-0.053245	-0.341428	0.063223	-0.039907	-0.045411	0.366033	-0.046027	-0.008548	-0.161668	0.232502	-0.114677	-0.194540	-0.180742	-0.047304	0.007580	-0.135053	0.046988	-0.194610	0.227038	-0.079734	0.091408	0.300895	0.006210	-0.113090	0.023255	0.289762	0.253658	-0.096710	0.185666	0.017326	0.054676	0.176567	-0.068149	-0.159177	-0.188751	-0.020149	-0.010557	0.115728	0.030716	0.082472	-0.039401	-0.053362	0.073206	-0.275182	0.026753	-0.027495	0.088747	-0.023685	0.066026	0.018139	0.265780	-0.047647	0.087642	-0.128432	0.006266	0.050402	-0.156790	-0.203724	0.053210	-0.001406	0.051088	0.041038	-0.022240	0.098136	0.195645	-0.006958	0.101583	0.022963	-0.070575	-0.048685	-0.232479	-0.008738	-0.243504	0.060157	-0.043825	-0.071771	-0.101294	-0.108411	0.031251	
0.048984	0.037868	0.249760	0.077529	0.207895	-0.169620	0.065730	0.144038	-0.005981	0.048838	0.069822	-0.071425	-0.129563	0.212483	0.086005	0.256476	-0.065706	-0.278338	-0.135885	0.194437	-0.090458	0.047596	0.112722	0.060617	0.034872	-0.047418	0.139460	0.121329	-0.004416	-0.118674	-0.108408	-0.223620	-0.001320	0.089109	0.084333	-0.216789	0.215815	-0.240330	-0.240406	-0.104167	0.011338	0.093679	-0.059077	-0.002905	0.005718	0.029032	0.024332	-0.028624	0.051608	0.006577	-0.090473	0.252713	-0.065676	0.299758	0.171799	0.087470	0.210446	0.037031	0.063794	0.031475	0.041668	-0.143943	0.030894	0.005427	-0.099586	0.023676	-0.278106	0.080561	-0.076622	-0.141172	0.035404	-0.081276	-0.094593	-0.077256	0.157829	0.365872	0.190139	-0.276174	0.114388	-0.148843	-0.100379	-0.015211	0.054154	0.020328	0.178436	-0.150937	-0.327942	-0.002069	0.143872	-0.022990	0.173515	0.036692	-0.113978	0.158086	-0.115846	0.033569	-0.071910	0.300713	-0.175983	-0.259838	0.189851	0.031150	0.112633	0.019437	-0.001942	-0.004297	-0.169362	0.033707	0.128483	-0.110371	-0.070737	-0.043301	0.080880	0.138844	-0.000564	-0.105257	-0.070202	0.135133	-0.043235	-0.067763	-0.161238	-0.195212	-0.123356	0.092988	0.061296	-0.074408	0.051318	-0.184722	-0.110562	0.218874	0.161510	-0.209241	0.011634	0.206658	0.023421	-0.216900	0.105041	0.070444	-0.134390	0.001307	-0.057399	0.149668	-0.162072	-0.023334	-0.045628	0.050122	0.021251	0.174455	-0.014428	0.036371	-0.023670	-0.020484	0.066350	-0.022832	0.014621	0.024023	-0.049682	-0.087248	0.026656	-0.007076	0.210306	0.025990	0.103008	-0.013078	0.170070	-0.175048	-0.033955	0.140244	-0.001965	0.019990	0.188702	-0.177845	0.035565	0.166036	0.087565	0.032512	0.019108	0.258001	0.034869	0.089072	-0.041785	-0.136906	0.096378	
0.226610	0.166828	0.167396	-0.080771	-0.099830	0.155103	0.091750	-0.095153	0.143526	0.029900	-0.116422	0.056530	-0.056357	0.287658	-0.080809	0.029480	0.006011	-0.007809	-0.242256	-0.187010	0.026393	0.079209	-0.071468	-0.133201	-0.046431	-0.000347	0.061854	-0.052736	0.116856	-0.193173	0.244681	0.035145	-0.048451	-0.159199	-0.078548	-0.094788	0.027966	-0.065821	-0.057896	-0.137357	0.021121	-0.206274	-0.180423	-0.008811	-0.100099	0.188923	0.169897	0.004726	0.211246	-0.166383	0.403830	-0.220368	0.279875	0.112694	0.242766	0.026181	-0.047700	-0.069540	-0.172010	0.466390	0.184231	0.088802	0.064855	-0.011287	-0.171396	0.128775	0.012448	0.098252	0.029216	0.192191	-0.062838	-0.404712	-0.187908	-0.045653	0.147382	0.419164	-0.060155	0.122099	0.086709	0.198013	0.277229	-0.281617	-0.094038	-0.205400	0.223828	-0.076036	-0.007791	0.230539	0.141476	-0.063308	0.143951	-0.097860	-0.196600	-0.059168	0.219277	-0.174719	-0.229038	0.236094	0.161961	-0.355329	0.118333	0.107458	0.061544	-0.072436	-0.147481	0.214714	0.175611	0.107090	0.151529	-0.014001	-0.016923	0.008979	-0.016756	0.142456	0.006295	0.080187	0.042496	0.060314	-0.161207	0.055445	0.022367	0.073864	-0.000928	-0.103324	-0.175152	-0.068925	0.040491	-0.197850	-0.102728	0.059769	0.001365	-0.112564	-0.014278	0.117042	0.080996	0.045144	-0.124384	-0.098963	0.013656	0.041639	-0.080608	-0.057345	0.086860	-0.067708	0.167528	-0.181985	0.029095	0.035434	-0.230548	0.089309	0.080109	0.212997	-0.099217	0.147164	0.066080	0.191749	0.078141	-0.002890	-0.197316	-0.263581	-0.212954	-0.077927	-0.162658	-0.087390	0.045087	0.073111	-0.005810	0.195781	0.011062	-0.138712	0.178290	-0.294651	0.093947	0.111860	-0.069073	-0.040802	0.014645	0.243695	0.109740	0.157017	-0.222193	-0.155163	0.052526	
0.215453	0.027807	0.310429	0.136051	0.006997	0.188824	-0.182965	-0.102797	-0.023640	0.201621	-0.035441	0.221520	0.121072	0.089660	-0.117493	-0.091630	0.010529	0.143111	0.000601	0.017250	-0.077963	0.089494	-0.226627	0.069390	-0.223427	-0.153005	0.145017	0.163678	0.132988	0.165047	0.190525	-0.121643	0.070984	-0.166738	-0.028107	-0.207155	-0.106917	0.010506	-0.100191	0.017824	0.084948	-0.104896	-0.104250	-0.193880	-0.155476	0.048522	0.214686	-0.131684	0.100416	0.085900	0.025868	0.020001	0.208648	-0.178747	0.117249	0.009193	-0.095501	-0.104376	-0.083699	0.058419	0.006729	0.113357	-0.003749	0.020150	0.065514	-0.053819	0.116293	0.131778	-0.230324	0.048052	0.167939	-0.164830	-0.161255	0.025595	-0.130850	0.120841	-0.032847	-0.080189	-0.079101	0.039233	0.198015	-0.177742	0.088591	-0.025823	0.041570	0.028227	-0.153892	0.140015	0.116781	0.035611	-0.114184	0.033641	0.149146	-0.146890	0.043804	0.124039	-0.133364	-0.228017	-0.056873	0.083863	0.016806	-0.275979	-0.110010	-0.081009	0.088836	0.128954	0.015880	-0.072666	0.032972	-0.183609	-0.170388	-0.123479	-0.064037	-0.079078	-0.012405	0.064661	0.092185	-0.052274	0.043418	0.138902	0.076741	-0.380335	-0.105100	-0.081999	0.110568	0.086695	0.100540	0.004074	0.057817	0.257714	0.257146	-0.297417	0.078563	-0.194554	0.136067	-0.116717	-0.058928	0.170165	-0.059687	-0.057794	0.082655	-0.081734	-0.138071	-0.136783	0.108902	-0.180122	-0.146329	0.162386	-0.049420	-0.093075	-0.038191	0.116274	-0.163860	0.030347	0.199985	-0.077186	-0.124210	0.055467	0.016307	-0.127593	0.116118	-0.052758	0.048526	-0.027122	0.005811	0.014858	0.101518	-0.051054	-0.074056	-0.202572	-0.109330	0.012269	0.094514	0.126472	-0.146059	0.036124	-0.233084	0.090429	0.050979	0.058856	-0.140441	-0.041500	-0.102525	
-0.019702	-0.016093	0.046856	-0.114213	-0.121294	-0.018722	-0.436354	0.137930	0.423006	-0.195736	-0.057003	0.103659	-0.136219	0.272951	0.126137	-0.176117	-0.098778	-0.141854	0.419762	0.066472	-0.039611	-0.017780	-0.031405	0.026344	0.041350	0.162081	-0.226563	0.049349	-0.065662	0.083672	-0.118804	-0.131910	0.022895	-0.127448	-0.072267	0.063138	0.242592	0.169892	0.025051	-0.052028	-0.177153	-0.132781	0.169708	0.182273	0.234985	0.160567	-0.194595	-0.122184	0.214676	0.146181	-0.079485	-0.207543	-0.038512	-0.092428	-0.062625	0.072862	-0.117886	-0.052918	-0.001064	-0.226295	0.064022	0.095489	0.112232	0.093328	0.028102	0.044525	-0.021566	-0.046080	0.039340	-0.240669	0.180146	-0.069508	-0.094607	0.146015	0.252308	0.152266	-0.096147	0.090287	0.156760	0.189232	-0.046474	0.171618	-0.002584	0.034627	0.155539	-0.272802	0.006014	0.134185	0.056913	0.233488	-0.181844	0.076456	-0.200465	-0.116354	-0.143691	-0.184921	0.093598	-0.234594	0.003204	0.089591	0.106647	-0.233817	0.002631	-0.019987	-0.094951	0.046990	-0.234516	-0.073337	0.013600	0.124591	0.093358	-0.016394	0.257954	-0.249915	0.191438	-0.109605	0.013880	-0.115400	0.018888	0.106886	0.168315	-0.112168	0.115178	0.189345	-0.054629	-0.210607	-0.064955	-0.102191	-0.091852	-0.074929	-0.178764	-0.022935	0.155872	-0.116411	-0.213388	0.091511	0.054529	0.123815	-0.032854	-0.214014	0.139818	0.083737	0.041542	0.081316	0.039597	-0.084696	0.098019	0.000803	0.062524	-0.063778	-0.048314	-0.253275	-0.111921	0.005981	-0.089746	0.070378	-0.191108	0.078431	0.236428	-0.019025	0.094364	-0.029376	0.165303	0.132767	-0.056533	-0.027313	-0.008751	0.158821	0.033009	-0.189983	0.067874	-0.038968	0.109073	0.011365	0.053230	0.240284	-0.096027	0.121253	-0.129083	0.055883	-0.171586	-0.210346	0.023922	
0.039062	0.042217	-0.040672	0.108560	-0.133036	-0.224659	-0.094607	-0.088691	-0.028431	0.017459	0.114065	-0.036720	-0.062718	-0.088752	0.157228	0.003065	-0.126263	0.118302	-0.310550	0.066786	-0.110393	0.069544	-0.148265	0.122884	-0.017351	0.065404	0.133416	0.080750	-0.119749	0.050910	-0.034820	0.154960	-0.185707	0.065320	0.063122	0.063448	0.095056	-0.034054	0.014098	-0.013110	-0.095513	0.188450	0.139942	0.061586	0.070335	0.219736	0.032848	0.179319	-0.035889	-0.114953	0.005362	-0.017024	-0.034102	-0.070006	-0.082456	0.066654	0.142297	0.171742	-0.034243	-0.111965	-0.038317	0.079174	-0.028631	-0.142224	0.143495	0.154018	0.004877	-0.113831	-0.143271	0.022720	0.033486	0.101051	-0.186726	-0.233182	-0.129710	0.143459	-0.001131	-0.117801	0.018902	-0.156693	-0.164198	-0.058652	-0.146727	0.037975	-0.062345	-0.094569	-0.131831	0.140580	-0.009394	0.129319	0.067848	-0.124283	0.121307	0.054472	0.041092	0.082107	0.072410	-0.184696	0.103760	-0.060993	0.015485	0.062930	0.120811	0.017050	0.067707	0.122299	-0.116062	-0.070399	-0.119820	-0.028051	0.163498	-0.003389	0.227402	0.193663	0.048965	-0.028827	-0.022137	-0.013437	-0.227319	-0.170511	0.127433	-0.069659	0.023273	-0.132747	0.180561	0.210032	0.228297	-0.245480	0.180548	-0.172062	0.249456	-0.148628	0.127465	0.034165	-0.127400	-0.202225	0.092284	-0.167659	-0.056790	0.070271	-0.012743	-0.067213	0.163248	0.010658	0.178029	-0.178370	-0.002760	0.067665	-0.006270	0.086135	0.049491	-0.026397	-0.088764	-0.126460	0.184908	0.040693	0.164036	0.151649	0.158939	-0.075158	0.107202	-0.160062	-0.098993	0.067326	0.134099	-0.049674	-0.152677	-0.133965	-0.133236	-0.120594	0.101405	0.170661	-0.074480	-0.088498	-0.062584	0.158570	-0.209019	0.042905	0.107907	0.065691	-0.086946	-0.051679	-0.086878	
0.094394	0.018964	0.001424	0.077368	0.052969	-0.037309	-0.010151	-0.090036	-0.177218	0.096554	-0.168026	-0.019999	0.029086	0.032904	-0.005476	-0.226664	0.120989	0.010790	-0.127637	0.020646	0.077881	-0.117675	0.017809	0.043729	0.010372	-0.084064	-0.113528	-0.024528	-0.023075	0.013680	0.002241	0.150719	0.121317	-0.221947	-0.241202	-0.054753	0.059564	0.033596	-0.084656	0.055894	0.041831	0.075590	-0.315982	-0.085701	0.097365	0.099598	-0.014068	0.005441	0.165374	-0.019307	-0.015446	0.133556	0.126347	-0.068364	0.137539	-0.156273	-0.218261	-0.070396	-0.111955	0.034507	0.057192	-0.196203	0.232354	-0.040361	0.151084	-0.264351	-0.007151	0.139551	-0.163742	-0.076226	0.114846	-0.209063	-0.198655	-0.114171	0.164143	-0.135179	0.155278	-0.213170	-0.107444	0.004033	0.150650	-0.181546	0.185552	-0.054253	-0.189208	-0.025131	0.062517	0.016557	0.169615	-0.035366	0.102505	-0.048798	-0.060915	-0.027797	0.085665	0.178195	0.230550	-0.038701	-0.120039	-0.116039	-0.216231	-0.197612	-0.059270	-0.209976	-0.009963	0.111119	-0.276937	-0.026481	-0.046340	0.322947	-0.143200	-0.022365	0.044892	-0.083252	0.265093	-0.056986	-0.125070	-0.103450	-0.049047	-0.279458	-0.255965	-0.070645	0.092099	-0.155049	0.020316	0.174131	0.140850	-0.119836	0.142586	0.053867	-0.012098	0.269869	0.196769	-0.291185	-0.292872	-0.263216	-0.016186	-0.233081	-0.055903	-0.141671	0.094499	0.137666	-0.076534	0.173798	0.033452	0.056539	-0.082175	-0.020718	0.032469	0.009131	0.035135	0.010154	0.078315	0.003287	0.022861	-0.134347	0.185842	-0.045008	-0.000700	0.164946	-0.056876	0.024422	-0.077407	0.155786	-0.008315	-0.161030	0.077291	0.181508	0.023479	0.140372	0.011948	-0.022202	0.044000	0.046724	-0.002184	0.202041	-0.337717	-0.106995	0.315095	-0.010479	-0.186650	-0.280408	-0.048769	
0.130769	-0.033223	-0.093099	0.188140	0.005288	0.001725	0.204057	0.164677	0.129476	-0.064387	0.036450	-0.060966	0.250152	-0.072523	-0.033412	-0.128996	-0.224147	0.460446	-0.155656	-0.032559	0.240511	0.100717	-0.341795	0.087622	-0.258657	-0.086485	0.053833	0.025477	-0.199164	0.095968	0.087309	-0.069001	0.048418	0.110024	0.192265	-0.223579	0.222141	0.057164	0.324250	-0.206419	0.115371	0.277366	-0.146024	-0.022010	-0.290727	-0.134318	0.117201	0.075033	0.246710	0.079828	-0.013582	-0.050831	0.036548	-0.071393	0.085690	-0.115224	-0.150350	0.125346	0.153909	0.138602	-0.077280	0.250012	-0.111014	0.029919	0.056401	-0.045841	0.070229	0.025323	-0.177923	-0.167221	-0.082906	0.082854	0.084280	-0.099667	0.103711	0.205270	0.131854	-0.079056	-0.044363	0.074618	0.069660	-0.065080	-0.075335	-0.025690	-0.047069	0.100216	-0.091535	-0.049871	-0.052267	0.111366	0.038265	-0.213261	-0.069765	0.137830	0.123267	-0.003832	-0.091190	-0.122017	0.088108	-0.042339	0.312143	0.029329	0.074092	-0.022931	-0.076046	-0.188723	0.058766	-0.166522	-0.171101	0.241982	-0.088132	0.013515	-0.202610	0.248132	-0.159952	-0.208597	-0.561944	-0.035866	0.168357	0.016820	-0.102467	-0.183454	0.029172	0.015057	-0.083354	0.253760	0.234728	-0.203718	0.151768	0.123897	-0.044559	-0.261647	-0.039375	-0.351867	0.238039	-0.149696	-0.263759	-0.285721	-0.198680	0.023645	-0.046935	0.038966	-0.135600	-0.181650	0.123276	-0.253601	-0.101314	0.202162	-0.161175	-0.208831	-0.090065	-0.057667	-0.152413	0.075542	0.184751	0.128998	-0.060115	-0.037719	0.137451	0.086212	-0.157044	-0.079242	-0.012077	0.005231	0.000322	-0.098055	0.143935	-0.045208	0.119741	0.034673	0.124365	0.094956	0.125165	0.192125	-0.182125	-0.100126	-0.207985	-0.096305	0.160822	-0.039610	-0.257364	-0.270125	0.056904	
-0.010939	-0.025979	0.075782	0.049221	-0.001266	0.043611	-0.187448	0.152417	0.158727	-0.008090	-0.120085	-0.078596	0.085837	-0.010269	-0.172397	0.079179	-0.058813	-0.147250	-0.052513	0.050904	-0.093977	0.042952	-0.214864	0.165697	0.118699	-0.029673	-0.163643	0.144484	0.161426	0.089472	0.117716	0.062752	0.129199	0.184267	0.051466	0.000400	0.098791	0.087342	0.115707	0.081067	0.179970	0.129818	-0.169222	0.070894	0.203139	0.149513	-0.098479	0.147518	0.120788	0.029386	0.159662	-0.002388	-0.180175	0.053509	0.144339	0.106967	-0.022348	-0.059622	-0.076003	-0.245252	-0.135083	0.054241	-0.170730	-0.026003	-0.211086	0.217660	0.132956	0.053297	0.076045	0.200905	0.110194	-0.308029	0.137994	-0.117093	0.052339	-0.247264	-0.119027	0.098500	-0.063818	0.016724	0.129659	0.008396	0.011766	0.043636	0.038974	-0.060416	0.139305	-0.128310	-0.039572	0.050980	-0.247402	0.130987	-0.065594	-0.107957	0.054677	-0.099202	-0.253524	0.188728	-0.099819	0.052306	0.268564	0.051679	0.062572	0.166377	-0.104033	0.125334	0.048619	0.009715	-0.128516	0.012005	0.210030	-0.068709	0.182011	-0.077808	0.127759	0.074732	-0.174871	0.135120	-0.110109	-0.105331	-0.117515	0.053431	0.031642	-0.096470	-0.072982	0.031506	0.214793	-0.071941	0.242740	0.139153	-0.040127	-0.169444	-0.046370	0.038649	-0.070625	-0.005558	0.093568	-0.020173	0.035000	0.114507	0.158573	0.123385	-0.047825	0.014832	0.176909	-0.213689	0.017971	0.141889	0.140952	-0.067737	0.110715	-0.258729	0.045237	-0.080526	0.111053	-0.113852	0.020497	-0.079398	0.138962	0.031813	0.039789	0.101516	-0.138381	-0.004794	0.046113	0.030164	-0.017027	-0.122580	0.129839	-0.035552	0.084651	0.079773	0.018725	0.000153	-0.086268	0.001871	-0.153838	0.030677	-0.065802	-0.172231	-0.063662	-0.347148	-0.012465	
